date,hour,energy_kWh
2014-04-17,13,1.091
2014-04-17,14,1.751
2014-04-17,15,0.836
2014-04-17,16,1.097
2014-04-17,17,1.374
2014-04-17,18,2.400
2014-04-17,19,1.743
2014-04-17,20,1.675
2014-04-17,21,1.536
2014-04-17,22,1.067
2014-04-17,23,1.772
2014-04-18,00,1.029
2014-04-18,01,0.695
2014-04-18,02,0.688
2014-04-18,03,0.675
2014-04-18,04,0.699
2014-04-18,05,0.672
2014-04-18,06,1.617
2014-04-18,07,1.178
2014-04-18,08,2.505
2014-04-18,09,2.170
2014-04-18,10,1.230
2014-04-18,11,1.065
2014-04-18,12,1.247
2014-04-18,13,0.824
2014-04-18,14,0.866
2014-04-18,15,2.366
2014-04-18,16,2.168
2014-04-18,17,1.224
2014-04-18,18,1.769
2014-04-18,19,2.424
2014-04-18,20,1.347
2014-04-18,21,1.564
2014-04-18,22,1.376
2014-04-18,23,0.878
2014-04-19,00,0.911
2014-04-19,01,0.865
2014-04-19,02,0.673
2014-04-19,03,0.679
2014-04-19,04,0.674
2014-04-19,05,0.701
2014-04-19,06,0.648
2014-04-19,07,1.312
2014-04-19,08,2.889
2014-04-19,09,0.904
2014-04-19,10,1.805
2014-04-19,11,0.990
2014-04-19,12,1.806
2014-04-19,13,0.731
2014-04-19,14,0.779
2014-04-19,15,1.312
2014-04-19,16,3.322
2014-04-19,17,3.203
2014-04-19,18,3.670
2014-04-19,19,2.274
2014-04-19,20,1.534
2014-04-19,21,1.860
2014-04-19,22,1.426
2014-04-19,23,1.828
2014-04-20,00,3.791
2014-04-20,01,0.710
2014-04-20,02,0.672
2014-04-20,03,0.705
2014-04-20,04,0.651
2014-04-20,05,0.671
2014-04-20,06,1.524
2014-04-20,07,1.316
2014-04-20,08,2.704
2014-04-20,09,1.323
2014-04-20,10,1.890
2014-04-20,11,1.024
2014-04-20,12,1.101
2014-04-20,13,0.854
2014-04-20,14,4.397
2014-04-20,15,1.542
2014-04-20,16,0.982
2014-04-20,17,1.914
2014-04-20,18,1.520
2014-04-20,19,0.945
2014-04-20,20,0.851
2014-04-20,21,1.134
2014-04-20,22,2.322
2014-04-20,23,3.054
2014-04-21,00,2.607
2014-04-21,01,0.652
2014-04-21,02,0.664
2014-04-21,03,0.671
2014-04-21,04,0.646
2014-04-21,05,0.626
2014-04-21,06,0.669
2014-04-21,07,1.273
2014-04-21,08,3.044
2014-04-21,09,0.930
2014-04-21,10,2.249
2014-04-21,11,0.939
2014-04-21,12,0.859
2014-04-21,13,1.554
2014-04-21,14,1.756
2014-04-21,15,1.359
2014-04-21,16,1.038
2014-04-21,17,1.392
2014-04-21,18,1.057
2014-04-21,19,1.221
2014-04-21,20,1.501
2014-04-21,21,1.011
2014-04-21,22,1.049
2014-04-21,23,1.052
2014-04-22,00,0.926
2014-04-22,01,0.632
2014-04-22,02,0.675
2014-04-22,03,0.642
2014-04-22,04,0.665
2014-04-22,05,0.641
2014-04-22,06,0.635
2014-04-22,07,1.570
2014-04-22,08,2.774
2014-04-22,09,0.639
2014-04-22,10,0.645
2014-04-22,11,0.771
2014-04-22,12,0.696
2014-04-22,13,0.736
2014-04-22,14,0.727
2014-04-22,15,1.357
2014-04-22,16,0.940
2014-04-22,17,0.934
2014-04-22,18,0.886
2014-04-22,19,1.071
2014-04-22,20,1.501
2014-04-22,21,1.225
2014-04-22,22,1.131
2014-04-22,23,1.035
2014-04-23,00,0.808
2014-04-23,01,0.684
2014-04-23,02,0.676
2014-04-23,03,0.697
2014-04-23,04,0.674
2014-04-23,05,0.903
2014-04-23,06,1.407
2014-04-23,07,2.062
2014-04-23,08,1.680
2014-04-23,09,0.890
2014-04-23,10,2.514
2014-04-23,11,0.927
2014-04-23,12,0.899
2014-04-23,13,1.293
2014-04-23,14,1.402
2014-04-23,15,0.874
2014-04-23,16,0.777
2014-04-23,17,1.412
2014-04-23,18,1.495
2014-04-23,19,1.416
2014-04-23,20,1.410
2014-04-23,21,1.209
2014-04-23,22,1.326
2014-04-23,23,1.365
2014-04-24,00,0.705
2014-04-24,01,0.678
2014-04-24,02,0.684
2014-04-24,03,0.716
2014-04-24,04,0.672
2014-04-24,05,0.661
2014-04-24,06,0.944
2014-04-24,07,2.241
2014-04-24,08,2.714
2014-04-24,09,0.980
2014-04-24,10,0.741
2014-04-24,11,1.633
2014-04-24,12,0.949
2014-04-24,13,0.809
2014-04-24,14,1.105
2014-04-24,15,1.078
2014-04-24,16,0.811
2014-04-24,17,1.066
2014-04-24,18,1.490
2014-04-24,19,2.848
2014-04-24,20,2.795
2014-04-24,21,1.843
2014-04-24,22,1.552
2014-04-24,23,0.940
2014-04-25,00,0.691
2014-04-25,01,0.691
2014-04-25,02,0.666
2014-04-25,03,0.676
2014-04-25,04,0.682
2014-04-25,05,0.664
2014-04-25,06,1.730
2014-04-25,07,1.646
2014-04-25,08,2.764
2014-04-25,09,0.706
2014-04-25,10,2.181
2014-04-25,11,0.807
2014-04-25,12,0.678
2014-04-25,13,0.703
2014-04-25,14,0.669
2014-04-25,15,0.793
2014-04-25,16,1.005
2014-04-25,17,0.741
2014-04-25,18,0.986
2014-04-25,19,1.174
2014-04-25,20,1.203
2014-04-25,21,1.728
2014-04-25,22,0.940
2014-04-25,23,1.954
2014-04-26,00,0.815
2014-04-26,01,0.956
2014-04-26,02,0.668
2014-04-26,03,0.654
2014-04-26,04,0.699
2014-04-26,05,0.665
2014-04-26,06,0.667
2014-04-26,07,1.343
2014-04-26,08,2.854
2014-04-26,09,0.666
2014-04-26,10,2.244
2014-04-26,11,0.846
2014-04-26,12,0.709
2014-04-26,13,0.653
2014-04-26,14,0.661
2014-04-26,15,0.956
2014-04-26,16,1.288
2014-04-26,17,1.581
2014-04-26,18,2.191
2014-04-26,19,0.843
2014-04-26,20,0.830
2014-04-26,21,0.721
2014-04-26,22,1.141
2014-04-26,23,3.347
2014-04-27,00,0.658
2014-04-27,01,0.634
2014-04-27,02,0.693
2014-04-27,03,0.627
2014-04-27,04,0.616
2014-04-27,05,0.613
2014-04-27,06,1.773
2014-04-27,07,1.188
2014-04-27,08,2.464
2014-04-27,09,1.054
2014-04-27,10,0.927
2014-04-27,11,1.240
2014-04-27,12,1.727
2014-04-27,13,0.607
2014-04-27,14,0.664
2014-04-27,15,1.240
2014-04-27,16,3.638
2014-04-27,17,1.076
2014-04-27,18,0.778
2014-04-27,19,0.895
2014-04-27,20,1.033
2014-04-27,21,0.849
2014-04-27,22,1.225
2014-04-27,23,1.288
2014-04-28,00,0.604
2014-04-28,01,0.704
2014-04-28,02,0.616
2014-04-28,03,0.669
2014-04-28,04,0.608
2014-04-28,05,0.602
2014-04-28,06,1.313
2014-04-28,07,1.501
2014-04-28,08,2.594
2014-04-28,09,0.862
2014-04-28,10,1.914
2014-04-28,11,0.773
2014-04-28,12,0.876
2014-04-28,13,1.441
2014-04-28,14,0.729
2014-04-28,15,0.770
2014-04-28,16,0.669
2014-04-28,17,1.169
2014-04-28,18,2.002
2014-04-28,19,2.546
2014-04-28,20,0.919
2014-04-28,21,1.427
2014-04-28,22,2.666
2014-04-28,23,1.537
2014-04-29,00,0.634
2014-04-29,01,0.620
2014-04-29,02,0.737
2014-04-29,03,0.660
2014-04-29,04,0.645
2014-04-29,05,0.628
2014-04-29,06,0.620
2014-04-29,07,1.585
2014-04-29,08,1.679
2014-04-29,09,0.901
2014-04-29,10,1.268
2014-04-29,11,0.910
2014-04-29,12,0.738
2014-04-29,13,0.717
2014-04-29,14,0.821
2014-04-29,15,0.826
2014-04-29,16,2.959
2014-04-29,17,2.036
2014-04-29,18,1.239
2014-04-29,19,1.284
2014-04-29,20,1.968
2014-04-29,21,1.417
2014-04-29,22,1.650
2014-04-29,23,1.559
2014-04-30,00,0.649
2014-04-30,01,0.640
2014-04-30,02,0.659
2014-04-30,03,0.640
2014-04-30,04,0.773
2014-04-30,05,0.646
2014-04-30,06,0.647
2014-04-30,07,1.151
2014-04-30,08,0.774
2014-04-30,09,0.696
2014-04-30,10,0.626
2014-04-30,11,0.670
2014-04-30,12,0.630
2014-04-30,13,0.701
2014-04-30,14,0.765
2014-04-30,15,0.713
2014-04-30,16,0.879
2014-04-30,17,0.922
2014-04-30,18,1.373
2014-04-30,19,1.187
2014-04-30,20,1.240
2014-04-30,21,1.094
2014-04-30,22,0.955
2014-04-30,23,1.052
2014-05-01,00,0.648
2014-05-01,01,0.685
2014-05-01,02,0.644
2014-05-01,03,0.686
2014-05-01,04,0.724
2014-05-01,05,0.712
2014-05-01,06,0.642
2014-05-01,07,0.761
2014-05-01,08,1.019
2014-05-01,09,0.836
2014-05-01,10,0.975
2014-05-01,11,0.970
2014-05-01,12,0.729
2014-05-01,13,0.639
2014-05-01,14,0.756
2014-05-01,15,0.733
2014-05-01,16,0.674
2014-05-01,17,0.676
2014-05-01,18,1.795
2014-05-01,19,1.055
2014-05-01,20,1.308
2014-05-01,21,1.019
2014-05-01,22,0.949
2014-05-01,23,1.270
2014-05-02,00,0.677
2014-05-02,01,0.640
2014-05-02,02,0.658
2014-05-02,03,0.634
2014-05-02,04,0.656
2014-05-02,05,0.699
2014-05-02,06,0.671
2014-05-02,07,1.233
2014-05-02,08,0.884
2014-05-02,09,0.651
2014-05-02,10,0.740
2014-05-02,11,0.726
2014-05-02,12,0.834
2014-05-02,13,0.845
2014-05-02,14,0.675
2014-05-02,15,0.629
2014-05-02,16,0.968
2014-05-02,17,2.044
2014-05-02,18,0.979
2014-05-02,19,0.942
2014-05-02,20,1.680
2014-05-02,21,2.137
2014-05-02,22,1.260
2014-05-02,23,1.740
2014-05-03,00,1.008
2014-05-03,01,0.614
2014-05-03,02,0.650
2014-05-03,03,0.612
2014-05-03,04,0.654
2014-05-03,05,0.637
2014-05-03,06,0.700
2014-05-03,07,0.622
2014-05-03,08,0.645
2014-05-03,09,0.655
2014-05-03,10,1.302
2014-05-03,11,1.414
2014-05-03,12,1.071
2014-05-03,13,1.599
2014-05-03,14,0.991
2014-05-03,15,1.278
2014-05-03,16,1.140
2014-05-03,17,0.811
2014-05-03,18,0.922
2014-05-03,19,1.141
2014-05-03,20,0.979
2014-05-03,21,2.577
2014-05-03,22,1.308
2014-05-03,23,1.799
2014-05-04,00,1.294
2014-05-04,01,0.594
2014-05-04,02,0.606
2014-05-04,03,0.584
2014-05-04,04,0.578
2014-05-04,05,0.687
2014-05-04,06,0.592
2014-05-04,07,0.608
2014-05-04,08,1.622
2014-05-04,09,1.362
2014-05-04,10,1.150
2014-05-04,11,0.891
2014-05-04,12,1.943
2014-05-04,13,1.301
2014-05-04,14,2.754
2014-05-04,15,1.787
2014-05-04,16,1.809
2014-05-04,17,1.012
2014-05-04,18,1.508
2014-05-04,19,1.104
2014-05-04,20,0.950
2014-05-04,21,2.211
2014-05-04,22,1.262
2014-05-04,23,1.577
2014-05-05,00,1.010
2014-05-05,01,0.830
2014-05-05,02,0.643
2014-05-05,03,0.769
2014-05-05,04,0.677
2014-05-05,05,0.655
2014-05-05,06,0.677
2014-05-05,07,1.145
2014-05-05,08,2.265
2014-05-05,09,0.745
2014-05-05,10,1.085
2014-05-05,11,1.608
2014-05-05,12,2.298
2014-05-05,13,1.066
2014-05-05,14,1.308
2014-05-05,15,1.208
2014-05-05,16,0.955
2014-05-05,17,0.905
2014-05-05,18,1.003
2014-05-05,19,1.555
2014-05-05,20,1.359
2014-05-05,21,1.504
2014-05-05,22,1.244
2014-05-05,23,1.083
2014-05-06,00,1.267
2014-05-06,01,1.068
2014-05-06,02,0.660
2014-05-06,03,0.648
2014-05-06,04,0.651
2014-05-06,05,0.638
2014-05-06,06,0.635
2014-05-06,07,1.323
2014-05-06,08,0.758
2014-05-06,09,0.617
2014-05-06,10,1.032
2014-05-06,11,0.704
2014-05-06,12,0.717
2014-05-06,13,0.592
2014-05-06,14,0.711
2014-05-06,15,0.704
2014-05-06,16,1.130
2014-05-06,17,0.867
2014-05-06,18,0.921
2014-05-06,19,0.941
2014-05-06,20,0.821
2014-05-06,21,0.997
2014-05-06,22,0.745
2014-05-06,23,0.652
2014-05-07,00,1.062
2014-05-07,01,0.754
2014-05-07,02,0.609
2014-05-07,03,0.639
2014-05-07,04,0.601
2014-05-07,05,0.629
2014-05-07,06,0.588
2014-05-07,07,3.095
2014-05-07,08,2.844
2014-05-07,09,0.887
2014-05-07,10,0.790
2014-05-07,11,0.815
2014-05-07,12,0.657
2014-05-07,13,0.637
2014-05-07,14,2.754
2014-05-07,15,0.836
2014-05-07,16,1.413
2014-05-07,17,0.863
2014-05-07,18,0.763
2014-05-07,19,1.213
2014-05-07,20,3.165
2014-05-07,21,2.389
2014-05-07,22,1.350
2014-05-07,23,1.307
2014-05-08,00,2.295
2014-05-08,01,0.747
2014-05-08,02,0.655
2014-05-08,03,0.644
2014-05-08,04,0.618
2014-05-08,05,0.633
2014-05-08,06,0.619
2014-05-08,07,1.180
2014-05-08,08,0.770
2014-05-08,09,0.684
2014-05-08,10,0.744
2014-05-08,11,0.729
2014-05-08,12,0.768
2014-05-08,13,0.709
2014-05-08,14,0.764
2014-05-08,15,0.798
2014-05-08,16,0.688
2014-05-08,17,1.390
2014-05-08,18,1.350
2014-05-08,19,1.136
2014-05-08,20,1.406
2014-05-08,21,1.168
2014-05-08,22,1.743
2014-05-08,23,1.284
2014-05-09,00,0.731
2014-05-09,01,0.689
2014-05-09,02,0.601
2014-05-09,03,0.609
2014-05-09,04,0.662
2014-05-09,05,0.602
2014-05-09,06,0.604
2014-05-09,07,1.634
2014-05-09,08,1.917
2014-05-09,09,0.658
2014-05-09,10,0.636
2014-05-09,11,0.717
2014-05-09,12,0.728
2014-05-09,13,0.730
2014-05-09,14,0.734
2014-05-09,15,0.633
2014-05-09,16,0.698
2014-05-09,17,1.032
2014-05-09,18,1.296
2014-05-09,19,3.073
2014-05-09,20,1.299
2014-05-09,21,2.042
2014-05-09,22,2.124
2014-05-09,23,2.607
2014-05-10,00,1.382
2014-05-10,01,0.676
2014-05-10,02,0.641
2014-05-10,03,0.641
2014-05-10,04,0.608
2014-05-10,05,0.630
2014-05-10,06,0.630
2014-05-10,07,1.000
2014-05-10,08,1.205
2014-05-10,09,1.670
2014-05-10,10,2.872
2014-05-10,11,1.833
2014-05-10,12,0.921
2014-05-10,13,1.343
2014-05-10,14,0.899
2014-05-10,15,0.927
2014-05-10,16,0.726
2014-05-10,17,1.059
2014-05-10,18,0.932
2014-05-10,19,1.725
2014-05-10,20,1.762
2014-05-10,21,2.970
2014-05-10,22,1.542
2014-05-10,23,1.214
2014-05-11,00,1.401
2014-05-11,01,1.204
2014-05-11,02,0.631
2014-05-11,03,0.722
2014-05-11,04,0.739
2014-05-11,05,0.607
2014-05-11,06,0.644
2014-05-11,07,1.159
2014-05-11,08,1.433
2014-05-11,09,1.096
2014-05-11,10,0.798
2014-05-11,11,1.167
2014-05-11,12,1.435
2014-05-11,13,1.096
2014-05-11,14,1.118
2014-05-11,15,1.033
2014-05-11,16,0.855
2014-05-11,17,0.902
2014-05-11,18,1.172
2014-05-11,19,1.037
2014-05-11,20,1.085
2014-05-11,21,1.313
2014-05-11,22,1.535
2014-05-11,23,1.355
2014-05-12,00,3.410
2014-05-12,01,0.841
2014-05-12,02,0.839
2014-05-12,03,0.842
2014-05-12,04,0.779
2014-05-12,05,0.697
2014-05-12,06,0.732
2014-05-12,07,1.157
2014-05-12,08,0.798
2014-05-12,09,0.678
2014-05-12,10,0.757
2014-05-12,11,0.789
2014-05-12,12,1.039
2014-05-12,13,0.808
2014-05-12,14,0.805
2014-05-12,15,0.779
2014-05-12,16,0.935
2014-05-12,17,1.257
2014-05-12,18,0.931
2014-05-12,19,1.458
2014-05-12,20,1.241
2014-05-12,21,0.998
2014-05-12,22,1.018
2014-05-12,23,0.868
2014-05-13,00,0.680
2014-05-13,01,0.657
2014-05-13,02,0.679
2014-05-13,03,0.633
2014-05-13,04,0.645
2014-05-13,05,0.632
2014-05-13,06,0.656
2014-05-13,07,1.243
2014-05-13,08,1.053
2014-05-13,09,0.717
2014-05-13,10,0.870
2014-05-13,11,0.875
2014-05-13,12,0.773
2014-05-13,13,2.661
2014-05-13,14,0.665
2014-05-13,15,0.740
2014-05-13,16,0.943
2014-05-13,17,1.694
2014-05-13,18,2.970
2014-05-13,19,1.557
2014-05-13,20,1.391
2014-05-13,21,2.203
2014-05-13,22,1.649
2014-05-13,23,1.119
2014-05-14,00,1.353
2014-05-14,01,1.050
2014-05-14,02,0.659
2014-05-14,03,0.680
2014-05-14,04,0.760
2014-05-14,05,0.704
2014-05-14,06,0.700
2014-05-14,07,1.166
2014-05-14,08,0.987
2014-05-14,09,0.698
2014-05-14,10,0.747
2014-05-14,11,0.777
2014-05-14,12,0.769
2014-05-14,13,0.705
2014-05-14,14,0.691
2014-05-14,15,0.773
2014-05-14,16,0.902
2014-05-14,17,0.922
2014-05-14,18,1.198
2014-05-14,19,0.989
2014-05-14,20,0.694
2014-05-14,21,0.966
2014-05-14,22,0.861
2014-05-14,23,1.064
2014-05-15,00,0.963
2014-05-15,01,0.638
2014-05-15,02,0.725
2014-05-15,03,0.683
2014-05-15,04,0.641
2014-05-15,05,0.641
2014-05-15,06,0.645
2014-05-15,07,1.320
2014-05-15,08,0.966
2014-05-15,09,0.645
2014-05-15,10,0.723
2014-05-15,11,0.746
2014-05-15,12,0.744
2014-05-15,13,0.716
2014-05-15,14,0.652
2014-05-15,15,0.745
2014-05-15,16,0.892
2014-05-15,17,0.929
2014-05-15,18,0.986
2014-05-15,19,1.108
2014-05-15,20,1.425
2014-05-15,21,1.136
2014-05-15,22,0.953
2014-05-15,23,2.371
2014-05-16,00,1.418
2014-05-16,01,0.681
2014-05-16,02,0.646
2014-05-16,03,0.683
2014-05-16,04,0.618
2014-05-16,05,0.673
2014-05-16,06,0.642
2014-05-16,07,2.575
2014-05-16,08,1.092
2014-05-16,09,0.925
2014-05-16,10,0.736
2014-05-16,11,0.692
2014-05-16,12,0.704
2014-05-16,13,1.028
2014-05-16,14,0.938
2014-05-16,15,0.794
2014-05-16,16,1.861
2014-05-16,17,1.031
2014-05-16,18,0.843
2014-05-16,19,1.140
2014-05-16,20,1.112
2014-05-16,21,1.195
2014-05-16,22,0.869
2014-05-16,23,0.894
2014-05-17,00,0.804
2014-05-17,01,0.640
2014-05-17,02,0.650
2014-05-17,03,0.658
2014-05-17,04,0.613
2014-05-17,05,0.669
2014-05-17,06,0.624
2014-05-17,07,0.670
2014-05-17,08,0.625
2014-05-17,09,0.695
2014-05-17,10,0.946
2014-05-17,11,0.677
2014-05-17,12,0.632
2014-05-17,13,0.710
2014-05-17,14,0.708
2014-05-17,15,2.950
2014-05-17,16,1.703
2014-05-17,17,0.729
2014-05-17,18,0.655
2014-05-17,19,0.732
2014-05-17,20,0.657
2014-05-17,21,1.078
2014-05-17,22,1.198
2014-05-17,23,0.794
2014-05-18,00,0.620
2014-05-18,01,0.669
2014-05-18,02,0.622
2014-05-18,03,0.635
2014-05-18,04,0.641
2014-05-18,05,0.636
2014-05-18,06,0.652
2014-05-18,07,0.638
2014-05-18,08,0.629
2014-05-18,09,0.839
2014-05-18,10,0.770
2014-05-18,11,0.791
2014-05-18,12,0.668
2014-05-18,13,0.759
2014-05-18,14,0.796
2014-05-18,15,0.758
2014-05-18,16,0.887
2014-05-18,17,1.172
2014-05-18,18,1.008
2014-05-18,19,1.040
2014-05-18,20,1.023
2014-05-18,21,1.039
2014-05-18,22,1.388
2014-05-18,23,1.101
2014-05-19,00,1.170
2014-05-19,01,0.700
2014-05-19,02,0.693
2014-05-19,03,0.680
2014-05-19,04,0.650
2014-05-19,05,0.677
2014-05-19,06,0.657
2014-05-19,07,0.672
2014-05-19,08,0.647
2014-05-19,09,0.775
2014-05-19,10,0.992
2014-05-19,11,0.656
2014-05-19,12,0.814
2014-05-19,13,0.750
2014-05-19,14,0.899
2014-05-19,15,0.979
2014-05-19,16,3.329
2014-05-19,17,1.205
2014-05-19,18,1.506
2014-05-19,19,2.074
2014-05-19,20,1.751
2014-05-19,21,2.126
2014-05-19,22,1.324
2014-05-19,23,1.875
2014-05-20,00,1.352
2014-05-20,01,0.761
2014-05-20,02,0.725
2014-05-20,03,0.668
2014-05-20,04,0.654
2014-05-20,05,0.663
2014-05-20,06,0.670
2014-05-20,07,0.691
2014-05-20,08,0.815
2014-05-20,09,0.728
2014-05-20,10,1.091
2014-05-20,11,1.152
2014-05-20,12,1.204
2014-05-20,13,1.092
2014-05-20,14,0.841
2014-05-20,15,1.110
2014-05-20,16,1.364
2014-05-20,17,0.978
2014-05-20,18,0.872
2014-05-20,19,1.876
2014-05-20,20,1.017
2014-05-20,21,0.943
2014-05-20,22,1.189
2014-05-20,23,1.116
2014-05-21,00,0.510
2014-05-21,01,0.530
2014-05-21,02,0.509
2014-05-21,03,0.534
2014-05-21,04,0.488
2014-05-21,05,0.530
2014-05-21,06,0.501
2014-05-21,07,0.888
2014-05-21,08,0.689
2014-05-21,09,0.833
2014-05-21,10,0.927
2014-05-21,11,1.362
2014-05-21,12,1.969
2014-05-21,13,0.854
2014-05-21,14,3.973
2014-05-21,15,0.746
2014-05-21,16,0.894
2014-05-21,17,0.893
2014-05-21,18,2.207
2014-05-21,19,1.681
2014-05-21,20,3.551
2014-05-21,21,0.905
2014-05-21,22,1.179
2014-05-21,23,1.553
2014-05-22,00,0.714
2014-05-22,01,0.656
2014-05-22,02,0.518
2014-05-22,03,0.528
2014-05-22,04,0.490
2014-05-22,05,0.528
2014-05-22,06,0.521
2014-05-22,07,1.059
2014-05-22,08,0.849
2014-05-22,09,0.605
2014-05-22,10,0.651
2014-05-22,11,0.654
2014-05-22,12,0.643
2014-05-22,13,0.637
2014-05-22,14,0.553
2014-05-22,15,0.564
2014-05-22,16,0.826
2014-05-22,17,0.904
2014-05-22,18,2.205
2014-05-22,19,1.401
2014-05-22,20,1.192
2014-05-22,21,1.096
2014-05-22,22,1.152
2014-05-22,23,1.149
2014-05-23,00,0.565
2014-05-23,01,0.505
2014-05-23,02,0.534
2014-05-23,03,0.503
2014-05-23,04,0.635
2014-05-23,05,0.526
2014-05-23,06,0.504
2014-05-23,07,1.096
2014-05-23,08,0.733
2014-05-23,09,0.551
2014-05-23,10,0.767
2014-05-23,11,0.801
2014-05-23,12,0.658
2014-05-23,13,0.876
2014-05-23,14,0.511
2014-05-23,15,0.569
2014-05-23,16,0.711
2014-05-23,17,1.322
2014-05-23,18,2.163
2014-05-23,19,0.708
2014-05-23,20,1.810
2014-05-23,21,1.709
2014-05-23,22,1.797
2014-05-23,23,1.872
2014-05-24,00,0.717
2014-05-24,01,0.934
2014-05-24,02,0.909
2014-05-24,03,0.598
2014-05-24,04,0.637
2014-05-24,05,0.590
2014-05-24,06,0.583
2014-05-24,07,0.583
2014-05-24,08,0.520
2014-05-24,09,0.994
2014-05-24,10,0.942
2014-05-24,11,0.860
2014-05-24,12,1.164
2014-05-24,13,1.264
2014-05-24,14,0.721
2014-05-24,15,1.422
2014-05-24,16,1.690
2014-05-24,17,0.849
2014-05-24,18,0.599
2014-05-24,19,0.616
2014-05-24,20,1.120
2014-05-24,21,1.340
2014-05-24,22,1.122
2014-05-24,23,1.089
2014-05-25,00,0.748
2014-05-25,01,0.525
2014-05-25,02,0.510
2014-05-25,03,0.496
2014-05-25,04,0.530
2014-05-25,05,0.488
2014-05-25,06,0.533
2014-05-25,07,0.515
2014-05-25,08,0.512
2014-05-25,09,0.713
2014-05-25,10,0.757
2014-05-25,11,0.854
2014-05-25,12,1.006
2014-05-25,13,1.771
2014-05-25,14,0.967
2014-05-25,15,1.215
2014-05-25,16,0.607
2014-05-25,17,0.852
2014-05-25,18,0.808
2014-05-25,19,0.879
2014-05-25,20,1.003
2014-05-25,21,1.649
2014-05-25,22,2.799
2014-05-25,23,0.957
2014-05-26,00,0.630
2014-05-26,01,0.510
2014-05-26,02,0.525
2014-05-26,03,0.496
2014-05-26,04,0.515
2014-05-26,05,0.511
2014-05-26,06,0.485
2014-05-26,07,0.912
2014-05-26,08,1.121
2014-05-26,09,1.301
2014-05-26,10,0.589
2014-05-26,11,0.632
2014-05-26,12,0.541
2014-05-26,13,0.557
2014-05-26,14,0.523
2014-05-26,15,0.607
2014-05-26,16,0.866
2014-05-26,17,1.123
2014-05-26,18,0.818
2014-05-26,19,2.853
2014-05-26,20,0.603
2014-05-26,21,0.880
2014-05-26,22,1.088
2014-05-26,23,0.831
2014-05-27,00,0.539
2014-05-27,01,0.508
2014-05-27,02,0.490
2014-05-27,03,0.520
2014-05-27,04,0.493
2014-05-27,05,0.499
2014-05-27,06,0.519
2014-05-27,07,1.105
2014-05-27,08,0.525
2014-05-27,09,0.724
2014-05-27,10,0.761
2014-05-27,11,0.637
2014-05-27,12,0.612
2014-05-27,13,0.624
2014-05-27,14,0.487
2014-05-27,15,0.601
2014-05-27,16,0.783
2014-05-27,17,0.860
2014-05-27,18,0.905
2014-05-27,19,0.800
2014-05-27,20,0.818
2014-05-27,21,0.744
2014-05-27,22,0.624
2014-05-27,23,0.727
2014-05-28,00,0.767
2014-05-28,01,0.505
2014-05-28,02,0.498
2014-05-28,03,0.506
2014-05-28,04,0.503
2014-05-28,05,0.522
2014-05-28,06,0.477
2014-05-28,07,2.269
2014-05-28,08,0.648
2014-05-28,09,0.557
2014-05-28,10,0.634
2014-05-28,11,0.644
2014-05-28,12,0.593
2014-05-28,13,0.592
2014-05-28,14,0.640
2014-05-28,15,0.656
2014-05-28,16,1.086
2014-05-28,17,1.252
2014-05-28,18,0.846
2014-05-28,19,1.187
2014-05-28,20,0.948
2014-05-28,21,1.575
2014-05-28,22,1.537
2014-05-28,23,0.551
2014-05-29,00,0.753
2014-05-29,01,0.573
2014-05-29,02,0.621
2014-05-29,03,0.508
2014-05-29,04,0.522
2014-05-29,05,0.480
2014-05-29,06,0.506
2014-05-29,07,0.698
2014-05-29,08,0.587
2014-05-29,09,0.792
2014-05-29,10,1.055
2014-05-29,11,1.081
2014-05-29,12,0.800
2014-05-29,13,0.573
2014-05-29,14,0.569
2014-05-29,15,0.609
2014-05-29,16,0.694
2014-05-29,17,0.776
2014-05-29,18,1.343
2014-05-29,19,0.810
2014-05-29,20,1.051
2014-05-29,21,0.891
2014-05-29,22,0.962
2014-05-29,23,1.170
2014-05-30,00,0.648
2014-05-30,01,0.506
2014-05-30,02,0.542
2014-05-30,03,0.518
2014-05-30,04,0.521
2014-05-30,05,0.526
2014-05-30,06,0.515
2014-05-30,07,1.434
2014-05-30,08,1.450
2014-05-30,09,0.602
2014-05-30,10,0.654
2014-05-30,11,0.760
2014-05-30,12,0.665
2014-05-30,13,0.661
2014-05-30,14,0.670
2014-05-30,15,0.659
2014-05-30,16,0.903
2014-05-30,17,0.832
2014-05-30,18,0.830
2014-05-30,19,0.769
2014-05-30,20,1.212
2014-05-30,21,0.946
2014-05-30,22,1.270
2014-05-30,23,1.178
2014-05-31,00,0.537
2014-05-31,01,0.500
2014-05-31,02,0.523
2014-05-31,03,0.488
2014-05-31,04,0.521
2014-05-31,05,0.526
2014-05-31,06,0.502
2014-05-31,07,0.509
2014-05-31,08,0.546
2014-05-31,09,0.844
2014-05-31,10,0.545
2014-05-31,11,1.010
2014-05-31,12,0.841
2014-05-31,13,0.845
2014-05-31,14,0.754
2014-05-31,15,0.903
2014-05-31,16,0.615
2014-05-31,17,0.543
2014-05-31,18,1.250
2014-05-31,19,2.863
2014-05-31,20,1.820
2014-05-31,21,1.042
2014-05-31,22,0.836
2014-05-31,23,0.824
2014-06-01,00,0.929
2014-06-01,01,0.793
2014-06-01,02,0.521
2014-06-01,03,0.524
2014-06-01,04,0.497
2014-06-01,05,0.637
2014-06-01,06,0.508
2014-06-01,07,0.537
2014-06-01,08,0.490
