date,hour,energy_kWh
2019-08-04,17,0.25
2019-08-04,18,0.46
2019-08-04,19,0.47
2019-08-04,20,0.41
2019-08-04,21,0.48
2019-08-04,22,1.06
2019-08-04,23,1.36
2019-08-05,00,0.45
2019-08-05,01,0.35
2019-08-05,02,0.51
2019-08-05,03,0.47
2019-08-05,04,0.28
2019-08-05,05,0.42
2019-08-05,06,0.29
2019-08-05,07,0.25
2019-08-05,08,0.35
2019-08-05,09,0.41
2019-08-05,10,0.94
2019-08-05,11,0.31
2019-08-05,12,0.35
2019-08-05,13,0.31
2019-08-05,14,1.68
2019-08-05,15,0.80
2019-08-05,16,0.55
2019-08-05,17,0.65
2019-08-05,18,1.27
2019-08-05,19,0.61
2019-08-05,20,0.56
2019-08-05,21,1.36
2019-08-05,22,1.26
2019-08-05,23,0.55
2019-08-06,00,0.54
2019-08-06,01,0.41
2019-08-06,02,0.52
2019-08-06,03,0.33
2019-08-06,04,0.44
2019-08-06,05,0.32
2019-08-06,06,0.34
2019-08-06,07,0.32
2019-08-06,08,0.32
2019-08-06,09,0.39
2019-08-06,10,1.12
2019-08-06,11,0.45
2019-08-06,12,0.44
2019-08-06,13,0.31
2019-08-06,14,0.70
2019-08-06,15,1.31
2019-08-06,16,1.47
2019-08-06,17,0.50
2019-08-06,18,0.61
2019-08-06,19,0.98
2019-08-06,20,0.92
2019-08-06,21,0.82
2019-08-06,22,1.41
2019-08-06,23,1.34
2019-08-07,00,0.89
2019-08-07,01,0.84
2019-08-07,02,0.55
2019-08-07,03,0.42
2019-08-07,04,0.25
2019-08-07,05,0.34
2019-08-07,06,0.33
2019-08-07,07,0.32
2019-08-07,08,0.35
2019-08-07,09,0.28
2019-08-07,10,1.22
2019-08-07,11,0.98
2019-08-07,12,0.73
2019-08-07,13,0.55
2019-08-07,14,0.48
2019-08-07,15,0.67
2019-08-07,16,0.88
2019-08-07,17,0.92
2019-08-07,18,0.61
2019-08-07,19,0.56
2019-08-07,20,0.39
2019-08-07,21,0.42
2019-08-07,22,1.50
2019-08-07,23,0.94
2019-08-08,00,0.43
2019-08-08,01,0.55
2019-08-08,02,0.44
2019-08-08,03,0.37
2019-08-08,04,0.45
2019-08-08,05,0.26
2019-08-08,06,0.37
2019-08-08,07,0.30
2019-08-08,08,0.22
2019-08-08,09,0.42
2019-08-08,10,0.43
2019-08-08,11,1.13
2019-08-08,12,0.67
2019-08-08,13,0.84
2019-08-08,14,0.82
2019-08-08,15,0.86
2019-08-08,16,0.75
2019-08-08,17,1.29
2019-08-08,18,1.42
2019-08-08,19,0.78
2019-08-08,20,0.70
2019-08-08,21,0.94
2019-08-08,22,1.35
2019-08-08,23,1.05
2019-08-09,00,0.65
2019-08-09,01,0.37
2019-08-09,02,0.42
2019-08-09,03,0.34
2019-08-09,04,0.32
2019-08-09,05,0.24
2019-08-09,06,0.33
2019-08-09,07,0.29
2019-08-09,08,0.48
2019-08-09,09,0.50
2019-08-09,10,0.78
2019-08-09,11,0.49
2019-08-09,12,1.29
2019-08-09,13,2.04
2019-08-09,14,0.53
2019-08-09,15,0.49
2019-08-09,16,0.88
2019-08-09,17,0.73
2019-08-09,18,1.08
2019-08-09,19,1.84
2019-08-09,20,1.76
2019-08-09,21,2.28
2019-08-09,22,2.11
2019-08-09,23,0.88
2019-08-10,00,0.78
2019-08-10,01,0.39
2019-08-10,02,0.32
2019-08-10,03,0.32
2019-08-10,04,0.36
2019-08-10,05,0.25
2019-08-10,06,0.34
2019-08-10,07,0.33
2019-08-10,08,0.36
2019-08-10,09,0.59
2019-08-10,10,1.11
2019-08-10,11,0.72
2019-08-10,12,0.94
2019-08-10,13,1.53
2019-08-10,14,0.95
2019-08-10,15,0.35
2019-08-10,16,0.45
2019-08-10,17,0.50
2019-08-10,18,0.33
2019-08-10,19,0.79
2019-08-10,20,0.84
2019-08-10,21,0.77
2019-08-10,22,0.50
2019-08-10,23,0.48
2019-08-11,00,0.45
2019-08-11,01,0.34
2019-08-11,02,0.27
2019-08-11,03,0.36
2019-08-11,04,0.33
2019-08-11,05,0.25
2019-08-11,06,0.37
2019-08-11,07,0.42
2019-08-11,08,0.38
2019-08-11,09,0.83
2019-08-11,10,1.60
2019-08-11,11,2.49
2019-08-11,12,1.40
2019-08-11,13,1.21
2019-08-11,14,0.93
2019-08-11,15,1.18
2019-08-11,16,1.10
2019-08-11,17,0.99
2019-08-11,18,0.81
2019-08-11,19,1.85
2019-08-11,20,1.94
2019-08-11,21,1.84
2019-08-11,22,1.18
2019-08-11,23,0.75
2019-08-12,00,0.49
2019-08-12,01,0.35
2019-08-12,02,0.47
2019-08-12,03,0.34
2019-08-12,04,0.41
2019-08-12,05,0.28
2019-08-12,06,0.35
2019-08-12,07,0.34
2019-08-12,08,0.41
2019-08-12,09,0.43
2019-08-12,10,1.69
2019-08-12,11,1.69
2019-08-12,12,1.77
2019-08-12,13,1.54
2019-08-12,14,0.95
2019-08-12,15,0.81
2019-08-12,16,0.95
2019-08-12,17,1.75
2019-08-12,18,1.35
2019-08-12,19,1.33
2019-08-12,20,1.58
2019-08-12,21,1.65
2019-08-12,22,2.06
2019-08-12,23,2.01
2019-08-13,00,1.18
2019-08-13,01,0.72
2019-08-13,02,0.39
2019-08-13,03,0.42
2019-08-13,04,0.43
2019-08-13,05,0.42
2019-08-13,06,0.29
2019-08-13,07,0.34
2019-08-13,08,0.31
2019-08-13,09,0.54
2019-08-13,10,1.33
2019-08-13,11,1.56
2019-08-13,12,1.36
2019-08-13,13,1.53
2019-08-13,14,0.86
2019-08-13,15,0.76
2019-08-13,16,0.73
2019-08-13,17,0.67
2019-08-13,18,0.77
2019-08-13,19,0.67
2019-08-13,20,0.65
2019-08-13,21,1.34
2019-08-13,22,2.81
2019-08-13,23,2.03
2019-08-14,00,0.79
2019-08-14,01,0.40
2019-08-14,02,0.33
2019-08-14,03,0.33
2019-08-14,04,0.31
2019-08-14,05,0.38
2019-08-14,06,0.29
2019-08-14,07,0.52
2019-08-14,08,0.40
2019-08-14,09,0.74
2019-08-14,10,1.91
2019-08-14,11,1.86
2019-08-14,12,1.34
2019-08-14,13,0.85
2019-08-14,14,0.65
2019-08-14,15,0.57
2019-08-14,16,0.65
2019-08-14,17,0.67
2019-08-14,18,1.08
2019-08-14,19,0.72
2019-08-14,20,0.64
2019-08-14,21,0.76
2019-08-14,22,1.42
2019-08-14,23,1.74
2019-08-15,00,0.94
2019-08-15,01,1.19
2019-08-15,02,1.22
2019-08-15,03,1.58
2019-08-15,04,0.60
2019-08-15,05,0.26
2019-08-15,06,0.24
2019-08-15,07,0.26
2019-08-15,08,0.27
2019-08-15,09,1.48
2019-08-15,10,1.18
2019-08-15,11,0.65
2019-08-15,12,0.69
2019-08-15,13,0.55
2019-08-15,14,0.60
2019-08-15,15,0.62
2019-08-15,16,0.53
2019-08-15,17,0.76
2019-08-15,18,0.66
2019-08-15,19,1.14
2019-08-15,20,1.11
2019-08-15,21,1.18
2019-08-15,22,1.43
2019-08-15,23,1.45
2019-08-16,00,0.39
2019-08-16,01,0.43
2019-08-16,02,0.25
2019-08-16,03,0.33
2019-08-16,04,0.18
2019-08-16,05,0.32
2019-08-16,06,0.28
2019-08-16,07,0.44
2019-08-16,08,0.30
2019-08-16,09,0.21
2019-08-16,10,0.37
2019-08-16,11,0.22
2019-08-16,12,0.27
2019-08-16,13,0.31
2019-08-16,14,0.38
2019-08-16,15,0.21
2019-08-16,16,0.28
2019-08-16,17,0.23
2019-08-16,18,0.24
2019-08-16,19,0.29
2019-08-16,20,0.41
2019-08-16,21,3.01
2019-08-16,22,0.95
2019-08-16,23,0.54
2019-08-17,00,0.66
2019-08-17,01,0.45
2019-08-17,02,0.52
2019-08-17,03,0.42
2019-08-17,04,0.50
2019-08-17,05,0.58
2019-08-17,06,0.58
2019-08-17,07,0.42
2019-08-17,08,0.58
2019-08-17,09,0.22
2019-08-17,10,0.22
2019-08-17,11,0.30
2019-08-17,12,0.29
2019-08-17,13,0.40
2019-08-17,14,0.19
2019-08-17,15,0.22
2019-08-17,16,0.30
2019-08-17,17,0.18
2019-08-17,18,0.30
2019-08-17,19,0.61
2019-08-17,20,1.30
2019-08-17,21,2.91
2019-08-17,22,1.58
2019-08-17,23,0.79
2019-08-18,00,0.32
2019-08-18,01,0.39
2019-08-18,02,0.44
2019-08-18,03,0.31
2019-08-18,04,0.22
2019-08-18,05,0.38
2019-08-18,06,0.20
2019-08-18,07,0.35
2019-08-18,08,0.35
2019-08-18,09,0.41
2019-08-18,10,0.58
2019-08-18,11,0.89
2019-08-18,12,0.93
2019-08-18,13,
2019-08-18,14,0.97
2019-08-18,15,0.85
2019-08-18,16,1.12
2019-08-18,17,0.93
2019-08-18,18,0.95
2019-08-18,19,1.41
2019-08-18,20,1.46
2019-08-18,21,1.25
2019-08-18,22,1.97
2019-08-18,23,2.26
2019-08-19,00,0.83
2019-08-19,01,0.24
2019-08-19,02,0.44
2019-08-19,03,0.24
2019-08-19,04,0.40
2019-08-19,05,0.28
2019-08-19,06,0.41
2019-08-19,07,0.45
2019-08-19,08,0.46
2019-08-19,09,0.38
2019-08-19,10,0.29
2019-08-19,11,0.32
2019-08-19,12,0.32
2019-08-19,13,0.45
2019-08-19,14,0.39
2019-08-19,15,0.35
2019-08-19,16,0.25
2019-08-19,17,0.43
2019-08-19,18,0.44
2019-08-19,19,1.29
2019-08-19,20,1.66
2019-08-19,21,1.85
2019-08-19,22,1.94
2019-08-19,23,1.67
2019-08-20,00,1.78
2019-08-20,01,1.66
2019-08-20,02,1.75
2019-08-20,03,0.67
2019-08-20,04,0.59
2019-08-20,05,0.38
2019-08-20,06,0.41
2019-08-20,07,0.35
2019-08-20,08,0.33
2019-08-20,09,0.49
2019-08-20,10,0.33
2019-08-20,11,0.60
2019-08-20,12,0.44
2019-08-20,13,0.47
2019-08-20,14,0.38
2019-08-20,15,0.50
2019-08-20,16,0.39
2019-08-20,17,0.50
2019-08-20,18,0.56
2019-08-20,19,0.65
2019-08-20,20,0.59
2019-08-20,21,0.68
2019-08-20,22,1.39
2019-08-20,23,1.70
2019-08-21,00,1.73
2019-08-21,01,1.87
2019-08-21,02,0.67
2019-08-21,03,0.41
2019-08-21,04,0.26
2019-08-21,05,0.36
2019-08-21,06,0.31
2019-08-21,07,0.46
2019-08-21,08,0.35
2019-08-21,09,0.38
2019-08-21,10,0.31
2019-08-21,11,0.37
2019-08-21,12,0.35
2019-08-21,13,0.27
2019-08-21,14,0.57
2019-08-21,15,0.30
2019-08-21,16,0.41
2019-08-21,17,0.31
2019-08-21,18,0.54
2019-08-21,19,0.67
2019-08-21,20,0.43
2019-08-21,21,1.13
2019-08-21,22,1.40
2019-08-21,23,1.37
2019-08-22,00,1.29
2019-08-22,01,1.50
2019-08-22,02,1.32
2019-08-22,03,1.34
2019-08-22,04,1.10
2019-08-22,05,0.44
2019-08-22,06,0.35
2019-08-22,07,0.30
2019-08-22,08,0.34
2019-08-22,09,0.30
2019-08-22,10,2.93
2019-08-22,11,0.63
2019-08-22,12,0.46
2019-08-22,13,0.33
2019-08-22,14,0.25
2019-08-22,15,0.41
2019-08-22,16,0.22
2019-08-22,17,0.34
2019-08-22,18,0.33
2019-08-22,19,1.02
2019-08-22,20,1.68
2019-08-22,21,1.80
2019-08-22,22,1.69
2019-08-22,23,1.74
2019-08-23,00,1.67
2019-08-23,01,1.41
2019-08-23,02,0.93
2019-08-23,03,0.57
2019-08-23,04,0.86
2019-08-23,05,0.35
2019-08-23,06,0.36
2019-08-23,07,0.30
2019-08-23,08,0.33
2019-08-23,09,0.28
2019-08-23,10,0.34
2019-08-23,11,0.33
2019-08-23,12,0.39
2019-08-23,13,0.41
2019-08-23,14,0.22
2019-08-23,15,0.38
2019-08-23,16,0.29
2019-08-23,17,0.30
2019-08-23,18,0.43
2019-08-23,19,1.00
2019-08-23,20,2.52
2019-08-23,21,1.83
2019-08-23,22,0.83
2019-08-23,23,1.07
2019-08-24,00,0.58
2019-08-24,01,0.31
2019-08-24,02,0.31
2019-08-24,03,0.39
2019-08-24,04,0.25
2019-08-24,05,0.39
2019-08-24,06,0.26
2019-08-24,07,0.56
2019-08-24,08,0.38
2019-08-24,09,0.84
2019-08-24,10,1.11
2019-08-24,11,0.49
2019-08-24,12,0.77
2019-08-24,13,2.61
2019-08-24,14,2.76
2019-08-24,15,2.19
2019-08-24,16,1.16
2019-08-24,17,1.29
2019-08-24,18,1.27
2019-08-24,19,1.09
2019-08-24,20,1.17
2019-08-24,21,1.16
2019-08-24,22,1.32
2019-08-24,23,1.31
2019-08-25,00,0.35
2019-08-25,01,0.45
2019-08-25,02,0.34
2019-08-25,03,0.43
2019-08-25,04,0.39
2019-08-25,05,0.43
2019-08-25,06,0.54
2019-08-25,07,0.44
2019-08-25,08,0.39
2019-08-25,09,0.33
2019-08-25,10,1.53
2019-08-25,11,1.76
2019-08-25,12,1.07
2019-08-25,13,0.56
2019-08-25,14,0.48
2019-08-25,15,0.55
2019-08-25,16,0.78
2019-08-25,17,0.56
2019-08-25,18,1.32
2019-08-25,19,2.80
2019-08-25,20,3.54
2019-08-25,21,2.56
2019-08-25,22,2.11
2019-08-25,23,1.56
2019-08-26,00,1.46
2019-08-26,01,0.57
2019-08-26,02,0.73
2019-08-26,03,0.72
2019-08-26,04,0.81
2019-08-26,05,0.65
2019-08-26,06,0.70
2019-08-26,07,0.59
2019-08-26,08,0.78
2019-08-26,09,0.77
2019-08-26,10,1.71
2019-08-26,11,2.17
2019-08-26,12,1.38
2019-08-26,13,1.27
2019-08-26,14,1.44
2019-08-26,15,0.91
2019-08-26,16,0.74
2019-08-26,17,1.71
2019-08-26,18,1.42
2019-08-26,19,3.24
2019-08-26,20,2.62
2019-08-26,21,1.86
2019-08-26,22,1.10
2019-08-26,23,0.55
2019-08-27,00,0.41
2019-08-27,01,0.59
2019-08-27,02,0.46
2019-08-27,03,0.53
2019-08-27,04,0.43
2019-08-27,05,0.56
2019-08-27,06,0.56
2019-08-27,07,0.37
2019-08-27,08,0.60
2019-08-27,09,0.38
2019-08-27,10,1.09
2019-08-27,11,0.62
2019-08-27,12,0.67
2019-08-27,13,0.83
2019-08-27,14,0.92
2019-08-27,15,0.75
2019-08-27,16,0.59
2019-08-27,17,0.92
2019-08-27,18,0.82
2019-08-27,19,1.60
2019-08-27,20,1.04
2019-08-27,21,1.12
2019-08-27,22,1.17
2019-08-27,23,1.02
2019-08-28,00,0.49
2019-08-28,01,0.49
2019-08-28,02,0.43
2019-08-28,03,0.50
2019-08-28,04,0.35
2019-08-28,05,0.41
2019-08-28,06,0.32
2019-08-28,07,0.54
2019-08-28,08,0.45
2019-08-28,09,0.76
2019-08-28,10,1.69
2019-08-28,11,0.97
2019-08-28,12,1.40
2019-08-28,13,0.86
2019-08-28,14,0.64
2019-08-28,15,0.74
2019-08-28,16,0.80
2019-08-28,17,1.99
2019-08-28,18,1.76
2019-08-28,19,0.76
2019-08-28,20,0.94
2019-08-28,21,1.95
2019-08-28,22,2.34
2019-08-28,23,2.64
2019-08-29,00,1.47
2019-08-29,01,0.56
2019-08-29,02,0.46
2019-08-29,03,0.45
2019-08-29,04,0.52
2019-08-29,05,0.44
2019-08-29,06,0.48
2019-08-29,07,0.49
2019-08-29,08,0.94
2019-08-29,09,1.14
2019-08-29,10,0.93
2019-08-29,11,1.37
2019-08-29,12,1.72
2019-08-29,13,1.45
2019-08-29,14,1.33
2019-08-29,15,1.16
2019-08-29,16,1.05
2019-08-29,17,1.57
2019-08-29,18,1.32
2019-08-29,19,1.00
2019-08-29,20,0.76
2019-08-29,21,0.95
2019-08-29,22,0.93
2019-08-29,23,1.16
2019-08-30,00,0.57
2019-08-30,01,0.46
2019-08-30,02,0.29
2019-08-30,03,
2019-08-30,04,0.36
2019-08-30,05,0.53
2019-08-30,06,0.58
2019-08-30,07,0.44
2019-08-30,08,0.47
2019-08-30,09,0.38
2019-08-30,10,1.12
2019-08-30,11,0.80
2019-08-30,12,0.66
2019-08-30,13,0.88
2019-08-30,14,0.75
2019-08-30,15,0.68
2019-08-30,16,0.71
2019-08-30,17,0.70
2019-08-30,18,0.73
2019-08-30,19,0.62
2019-08-30,20,0.89
2019-08-30,21,0.74
2019-08-30,22,0.65
2019-08-30,23,1.99
2019-08-31,00,0.96
2019-08-31,01,0.53
2019-08-31,02,0.63
2019-08-31,03,0.47
2019-08-31,04,0.44
2019-08-31,05,0.39
2019-08-31,06,0.44
2019-08-31,07,0.32
2019-08-31,08,0.46
2019-08-31,09,0.35
2019-08-31,10,1.82
2019-08-31,11,1.59
2019-08-31,12,1.61
2019-08-31,13,1.92
2019-08-31,14,1.22
2019-08-31,15,0.71
2019-08-31,16,0.87
2019-08-31,17,0.81
2019-08-31,18,0.82
2019-08-31,19,0.79
2019-08-31,20,1.09
2019-08-31,21,0.99
2019-08-31,22,1.43
2019-08-31,23,1.02
2019-09-01,00,0.54
2019-09-01,01,0.42
2019-09-01,02,0.56
2019-09-01,03,0.48
2019-09-01,04,0.53
2019-09-01,05,0.44
2019-09-01,06,0.47
2019-09-01,07,0.34
2019-09-01,08,0.34
2019-09-01,09,0.72
2019-09-01,10,1.19
2019-09-01,11,0.87
2019-09-01,12,1.06
2019-09-01,13,2.02
2019-09-01,14,2.49
2019-09-01,15,0.66
2019-09-01,16,1.09
2019-09-01,17,1.24
2019-09-01,18,1.31
2019-09-01,19,4.88
2019-09-01,20,2.53
2019-09-01,21,3.04
2019-09-01,22,3.93
2019-09-01,23,4.39
2019-09-02,00,2.61
2019-09-02,01,0.42
2019-09-02,02,0.47
2019-09-02,03,0.40
2019-09-02,04,0.42
2019-09-02,05,0.36
2019-09-02,06,0.45
2019-09-02,07,0.27
2019-09-02,08,0.50
2019-09-02,09,0.26
2019-09-02,10,0.65
2019-09-02,11,1.99
2019-09-02,12,1.43
2019-09-02,13,0.69
2019-09-02,14,1.84
2019-09-02,15,0.98
2019-09-02,16,0.89
2019-09-02,17,0.66
2019-09-02,18,1.15
2019-09-02,19,2.11
2019-09-02,20,3.10
2019-09-02,21,2.33
2019-09-02,22,1.68
2019-09-02,23,1.84
2019-09-03,00,1.23
2019-09-03,01,0.33
2019-09-03,02,0.46
2019-09-03,03,0.33
2019-09-03,04,0.36
2019-09-03,05,0.41
2019-09-03,06,0.34
2019-09-03,07,1.47
2019-09-03,08,1.30
2019-09-03,09,0.83
2019-09-03,10,0.95
2019-09-03,11,0.70
2019-09-03,12,0.86
2019-09-03,13,0.72
2019-09-03,14,0.82
2019-09-03,15,0.73
2019-09-03,16,1.20
2019-09-03,17,0.88
2019-09-03,18,1.11
2019-09-03,19,1.77
2019-09-03,20,1.63
2019-09-03,21,1.12
2019-09-03,22,1.03
2019-09-03,23,0.74
2019-09-04,00,0.55
2019-09-04,01,0.38
2019-09-04,02,0.31
2019-09-04,03,0.48
2019-09-04,04,0.42
2019-09-04,05,0.50
2019-09-04,06,0.39
2019-09-04,07,0.59
2019-09-04,08,0.70
2019-09-04,09,0.45
2019-09-04,10,0.73
2019-09-04,11,0.46
2019-09-04,12,1.13
2019-09-04,13,0.96
2019-09-04,14,1.34
2019-09-04,15,1.31
2019-09-04,16,1.40
2019-09-04,17,1.16
2019-09-04,18,1.52
2019-09-04,19,1.90
2019-09-04,20,1.02
2019-09-04,21,0.79
2019-09-04,22,1.48
2019-09-04,23,1.05
2019-09-05,00,1.06
2019-09-05,01,0.49
2019-09-05,02,0.43
2019-09-05,03,0.35
2019-09-05,04,0.47
2019-09-05,05,0.39
2019-09-05,06,0.47
2019-09-05,07,1.35
2019-09-05,08,0.70
2019-09-05,09,0.54
2019-09-05,10,1.29
2019-09-05,11,1.50
2019-09-05,12,1.56
2019-09-05,13,1.26
2019-09-05,14,1.24
2019-09-05,15,1.88
2019-09-05,16,1.50
2019-09-05,17,1.48
2019-09-05,18,2.45
2019-09-05,19,2.76
2019-09-05,20,2.50
2019-09-05,21,1.76
2019-09-05,22,2.50
2019-09-05,23,2.36
2019-09-06,00,1.15
2019-09-06,01,0.71
2019-09-06,02,0.52
2019-09-06,03,0.56
2019-09-06,04,0.54
2019-09-06,05,0.63
2019-09-06,06,0.55
2019-09-06,07,0.71
2019-09-06,08,0.51
2019-09-06,09,0.91
2019-09-06,10,2.22
2019-09-06,11,1.57
2019-09-06,12,1.38
2019-09-06,13,1.07
2019-09-06,14,1.31
2019-09-06,15,1.10
2019-09-06,16,1.01
2019-09-06,17,0.96
2019-09-06,18,1.34
2019-09-06,19,2.05
2019-09-06,20,2.10
2019-09-06,21,1.63
2019-09-06,22,1.25
2019-09-06,23,1.51
2019-09-07,00,1.58
2019-09-07,01,0.85
2019-09-07,02,0.58
2019-09-07,03,0.36
2019-09-07,04,0.47
2019-09-07,05,0.34
2019-09-07,06,0.45
2019-09-07,07,0.56
2019-09-07,08,0.54
2019-09-07,09,0.47
2019-09-07,10,1.93
2019-09-07,11,2.89
2019-09-07,12,2.63
2019-09-07,13,1.60
2019-09-07,14,2.56
2019-09-07,15,2.06
2019-09-07,16,2.29
2019-09-07,17,3.06
2019-09-07,18,3.12
2019-09-07,19,2.33
2019-09-07,20,1.83
2019-09-07,21,0.99
2019-09-07,22,1.06
2019-09-07,23,0.93
2019-09-08,00,1.23
2019-09-08,01,0.40
2019-09-08,02,0.36
2019-09-08,03,0.37
2019-09-08,04,0.38
2019-09-08,05,0.33
2019-09-08,06,0.39
2019-09-08,07,0.37
2019-09-08,08,0.44
2019-09-08,09,1.30
2019-09-08,10,0.83
2019-09-08,11,0.33
2019-09-08,12,0.47
2019-09-08,13,0.27
2019-09-08,14,2.49
2019-09-08,15,1.79
2019-09-08,16,1.46
2019-09-08,17,1.20
2019-09-08,18,1.30
2019-09-08,19,1.00
2019-09-08,20,2.72
2019-09-08,21,3.36
2019-09-08,22,2.12
2019-09-08,23,1.40
2019-09-09,00,0.71
2019-09-09,01,0.48
2019-09-09,02,0.31
2019-09-09,03,0.56
2019-09-09,04,0.48
2019-09-09,05,0.31
2019-09-09,06,0.41
2019-09-09,07,0.54
2019-09-09,08,0.53
2019-09-09,09,0.98
2019-09-09,10,1.37
2019-09-09,11,2.01
2019-09-09,12,1.88
2019-09-09,13,1.99
2019-09-09,14,1.98
2019-09-09,15,1.07
2019-09-09,16,1.12
2019-09-09,17,0.98
2019-09-09,18,2.13
2019-09-09,19,2.91
2019-09-09,20,2.85
2019-09-09,21,2.58
2019-09-09,22,1.67
2019-09-09,23,1.42
2019-09-10,00,0.80
2019-09-10,01,0.32
2019-09-10,02,0.40
2019-09-10,03,0.37
2019-09-10,04,0.42
2019-09-10,05,0.27
2019-09-10,06,0.54
2019-09-10,07,0.57
2019-09-10,08,0.71
2019-09-10,09,1.53
2019-09-10,10,1.54
2019-09-10,11,1.64
2019-09-10,12,1.77
2019-09-10,13,1.21
2019-09-10,14,0.92
2019-09-10,15,0.88
2019-09-10,16,1.01
2019-09-10,17,0.70
2019-09-10,18,1.42
2019-09-10,19,0.99
2019-09-10,20,2.68
2019-09-10,21,3.24
2019-09-10,22,3.53
2019-09-10,23,2.41
2019-09-11,00,2.54
2019-09-11,01,1.07
2019-09-11,02,0.53
2019-09-11,03,0.31
2019-09-11,04,0.48
2019-09-11,05,0.30
2019-09-11,06,0.43
2019-09-11,07,0.73
2019-09-11,08,0.51
2019-09-11,09,0.38
2019-09-11,10,0.80
2019-09-11,11,1.61
2019-09-11,12,0.78
2019-09-11,13,1.01
2019-09-11,14,0.86
2019-09-11,15,0.93
2019-09-11,16,0.90
2019-09-11,17,3.03
2019-09-11,18,2.31
2019-09-11,19,3.05
2019-09-11,20,2.69
2019-09-11,21,3.01
2019-09-11,22,3.55
2019-09-11,23,2.27
2019-09-12,00,1.18
2019-09-12,01,0.55
2019-09-12,02,0.31
2019-09-12,03,0.41
2019-09-12,04,0.43
2019-09-12,05,0.53
2019-09-12,06,0.39
2019-09-12,07,1.14
2019-09-12,08,1.97
2019-09-12,09,1.35
2019-09-12,10,2.44
2019-09-12,11,1.06
2019-09-12,12,0.85
2019-09-12,13,1.57
2019-09-12,14,2.36
2019-09-12,15,3.92
2019-09-12,16,3.81
2019-09-12,17,3.47
2019-09-12,18,1.23
2019-09-12,19,1.40
2019-09-12,20,1.38
2019-09-12,21,1.36
2019-09-12,22,3.29
2019-09-12,23,2.93
2019-09-13,00,0.85
2019-09-13,01,0.38
2019-09-13,02,0.38
2019-09-13,03,0.34
2019-09-13,04,0.41
2019-09-13,05,0.36
2019-09-13,06,0.53
2019-09-13,07,2.29
2019-09-13,08,1.49
2019-09-13,09,2.06
2019-09-13,10,3.08
2019-09-13,11,1.36
2019-09-13,12,0.89
2019-09-13,13,1.05
2019-09-13,14,1.01
2019-09-13,15,1.03
2019-09-13,16,1.08
2019-09-13,17,1.10
2019-09-13,18,1.25
2019-09-13,19,1.86
2019-09-13,20,2.17
2019-09-13,21,2.14
2019-09-13,22,1.88
2019-09-13,23,0.94
2019-09-14,00,0.71
2019-09-14,01,0.37
2019-09-14,02,0.41
2019-09-14,03,0.30
2019-09-14,04,0.58
2019-09-14,05,0.41
2019-09-14,06,0.36
2019-09-14,07,0.42
2019-09-14,08,0.93
2019-09-14,09,0.89
2019-09-14,10,0.78
2019-09-14,11,1.85
2019-09-14,12,1.87
2019-09-14,13,2.78
2019-09-14,14,5.95
2019-09-14,15,3.18
2019-09-14,16,1.73
2019-09-14,17,3.04
2019-09-14,18,3.77
2019-09-14,19,3.79
2019-09-14,20,3.70
2019-09-14,21,3.73
2019-09-14,22,3.18
2019-09-14,23,1.35
2019-09-15,00,1.20
2019-09-15,01,0.63
2019-09-15,02,0.51
2019-09-15,03,0.49
2019-09-15,04,0.50
2019-09-15,05,0.35
2019-09-15,06,0.42
2019-09-15,07,0.35
2019-09-15,08,0.43
2019-09-15,09,0.68
2019-09-15,10,0.61
2019-09-15,11,0.52
2019-09-15,12,1.03
2019-09-15,13,2.14
2019-09-15,14,1.29
2019-09-15,15,1.25
2019-09-15,16,1.45
2019-09-15,17,1.21
2019-09-15,18,1.56
2019-09-15,19,0.97
2019-09-15,20,0.94
2019-09-15,21,1.54
2019-09-15,22,2.32
2019-09-15,23,1.18
2019-09-16,00,0.92
2019-09-16,01,0.46
2019-09-16,02,0.41
2019-09-16,03,0.30
2019-09-16,04,0.43
2019-09-16,05,0.35
2019-09-16,06,0.32
2019-09-16,07,1.44
2019-09-16,08,0.53
2019-09-16,09,1.83
2019-09-16,10,1.52
2019-09-16,11,2.10
2019-09-16,12,2.24
2019-09-16,13,2.34
2019-09-16,14,2.54
2019-09-16,15,1.37
2019-09-16,16,0.87
2019-09-16,17,1.46
2019-09-16,18,2.44
2019-09-16,19,2.33
2019-09-16,20,3.51
2019-09-16,21,3.50
2019-09-16,22,1.99
2019-09-16,23,1.87
2019-09-17,00,1.00
2019-09-17,01,0.46
2019-09-17,02,0.36
2019-09-17,03,0.38
2019-09-17,04,0.37
2019-09-17,05,0.59
2019-09-17,06,0.44
2019-09-17,07,0.31
2019-09-17,08,0.51
2019-09-17,09,0.27
2019-09-17,10,1.54
2019-09-17,11,3.22
2019-09-17,12,2.80
2019-09-17,13,2.96
2019-09-17,14,3.82
2019-09-17,15,3.75
2019-09-17,16,3.49
2019-09-17,17,2.86
2019-09-17,18,2.86
2019-09-17,19,4.69
2019-09-17,20,3.98
2019-09-17,21,2.38
2019-09-17,22,2.49
2019-09-17,23,1.97
2019-09-18,00,1.54
2019-09-18,01,0.39
2019-09-18,02,0.40
2019-09-18,03,0.36
2019-09-18,04,0.36
2019-09-18,05,0.39
2019-09-18,06,0.34
2019-09-18,07,0.77
2019-09-18,08,2.02
2019-09-18,09,1.36
2019-09-18,10,1.19
2019-09-18,11,1.06
2019-09-18,12,1.21
